latitude,longitude,datetime,confidence,date,surface_temperature_celcius
-36.6248,142.5943,2018-05-04T04:51:30,71,04-05-18,46
-36.4195,142.5959,2018-05-04T04:51:20,60,04-05-18,42
-36.7063,142.5966,2018-05-04T04:51:20,59,04-05-18,40
-36.343,142.5968,2018-05-04T04:51:20,80,04-05-18,53
-36.3256,142.5982,2018-05-04T04:51:20,72,04-05-18,47
-37.7714,142.5997,2018-05-04T04:51:20,77,04-05-18,50
-37.6982,142.5999,2018-05-04T04:48:50,94,04-05-18,73
-37.4621,142.6017,2018-05-04T04:48:40,75,04-05-18,48
-36.3911,142.6042,2018-05-04T04:48:30,73,04-05-18,47
-36.7187,142.6069,2018-05-04T04:48:20,95,04-05-18,76
-36.2185,142.6076,2018-05-04T04:48:10,80,04-05-18,53
-37.5991,142.6118,2018-05-04T04:48:10,87,04-05-18,62
-36.7742,142.6138,2018-05-04T04:48:10,100,04-05-18,89
-36.943,142.6155,2018-05-04T04:48:00,50,04-05-18,40
-36.3484,142.6159,2018-05-04T04:48:00,61,04-05-18,41
-37.7741,142.6179,2018-05-04T04:47:30,77,04-05-18,50
-36.3164,142.6216,2018-05-04T04:47:20,62,04-05-18,41
-36.4379,142.6229,2018-05-04T04:46:50,87,04-05-18,63
-36.5177,142.625,2018-05-04T04:46:30,52,04-05-18,40
-37.7011,142.6291,2018-05-04T04:46:30,81,04-05-18,54
-36.5642,142.6306,2018-05-04T04:46:20,51,04-05-18,38
-36.5061,142.6307,2018-05-04T04:46:20,91,04-05-18,68
-37.032,142.6328,2018-05-04T04:46:20,69,04-05-18,44
-36.4361,142.6332,2018-05-04T04:46:20,84,04-05-18,58
-38.4378,142.6339,2018-05-04T04:46:20,82,04-05-18,55
-36.4035,142.6348,2018-05-04T04:46:20,100,04-05-18,95
-36.3736,142.6403,2018-05-04T04:46:20,61,04-05-18,46
-36.0963,142.642,2018-05-04T04:46:20,68,04-05-18,44
-36.5077,142.6444,2018-05-04T04:46:20,73,04-05-18,47
-36.4309,142.6477,2018-05-04T04:46:00,80,04-05-18,54
-36.2239,142.6497,2018-05-04T04:45:40,82,04-05-18,55
-37.5915,142.6505,2018-05-04T04:45:40,81,04-05-18,54
-37.6953,142.6515,2018-05-04T04:45:40,59,04-05-18,40
-36.4315,142.6638,2018-05-04T04:45:40,76,04-05-18,49
-36.4286,142.6639,2018-05-04T04:45:30,99,04-05-18,84
-36.4402,142.6646,2018-05-04T04:45:30,87,04-05-18,61
-36.8059,142.6655,2018-05-04T04:45:20,50,04-05-18,38
-36.3635,142.675,2018-05-04T04:45:10,91,04-05-18,68
-36.664,142.6811,2018-05-04T04:45:10,100,04-05-18,87
-37.956,142.6857,2018-05-04T04:45:00,77,04-05-18,50
-36.6564,142.6861,2018-05-04T04:45:00,91,04-05-18,69
-36.0959,142.6908,2018-05-04T04:45:00,50,04-05-18,38
-36.5607,142.692,2018-05-04T04:45:00,80,04-05-18,53
-37.5811,142.6931,2018-05-04T04:45:00,72,04-05-18,46
-38.4398,142.6933,2018-05-04T04:44:50,81,04-05-18,54
-36.4057,142.6934,2018-05-04T04:44:50,100,04-05-18,119
-36.3815,142.7011,2018-05-04T04:44:50,58,04-05-18,45
-36.9455,142.7074,2018-05-04T04:44:50,77,04-05-18,51
-36.4384,142.7087,2018-05-04T04:44:50,81,04-05-18,55
-36.3711,142.7108,2018-05-04T04:44:40,59,04-05-18,40
-36.3268,142.7116,2018-05-04T04:44:40,53,04-05-18,38
-36.767,142.7127,2018-05-04T04:44:40,55,04-05-18,39
-36.2257,142.7134,2018-05-04T04:44:40,72,04-05-18,46
-36.0169,142.7151,2018-05-04T04:44:40,80,04-05-18,53
-36.3489,142.7177,2018-05-04T04:44:40,55,04-05-18,39
-36.3661,142.718,2018-05-04T04:44:40,83,04-05-18,56
-36.8452,142.7205,2018-05-04T04:44:40,64,04-05-18,42
-36.2933,142.7207,2018-05-04T04:44:40,84,04-05-18,58
-36.6657,142.7238,2018-05-04T04:44:40,93,04-05-18,72
-36.0144,142.7259,2018-05-04T04:44:40,51,04-05-18,38
-36.2957,142.7259,2018-05-04T04:44:40,77,04-05-18,50
-36.4438,142.7261,2018-05-04T04:44:40,71,04-05-18,46
-36.6669,142.7265,2018-05-04T04:44:40,100,04-05-18,110
-36.0133,142.7266,2018-05-04T04:44:40,61,04-05-18,41
-36.7544,142.728,2018-05-04T04:44:40,60,04-05-18,40
-36.2417,142.7297,2018-05-04T04:44:40,74,04-05-18,48
-36.448,142.73,2018-05-04T04:44:40,72,04-05-18,47
-36.6535,142.7318,2018-05-04T04:44:40,74,04-05-18,48
-36.2218,142.7328,2018-05-04T04:44:40,56,04-05-18,39
-36.2833,142.733,2018-05-04T04:44:40,68,04-05-18,44
-36.7338,142.7354,2018-05-04T04:44:40,66,04-05-18,43
-36.2209,142.7369,2018-05-04T04:44:40,67,04-05-18,43
-36.8742,142.737,2018-05-04T04:44:40,98,04-05-18,84
-36.3257,142.7374,2018-05-04T04:44:40,78,04-05-18,52
-36.6601,142.7392,2018-05-04T04:44:40,100,04-05-18,108
-36.8714,142.7428,2018-05-04T04:44:40,77,04-05-18,50
-36.7751,142.7434,2018-05-04T04:44:40,91,04-05-18,68
-36.3168,142.7451,2018-05-04T04:44:40,66,04-05-18,43
-36.2394,142.7482,2018-05-04T04:44:40,73,04-05-18,47
-36.3278,142.7498,2018-05-04T04:44:40,54,04-05-18,39
-36.3961,142.7552,2018-05-04T04:44:40,91,04-05-18,69
-36.3939,142.7573,2018-05-04T04:44:40,66,04-05-18,43
-36.7708,142.7605,2018-05-04T04:44:40,100,04-05-18,98
-38.4025,142.7654,2018-05-04T04:44:40,76,04-05-18,49
-36.6173,142.7671,2018-05-04T04:44:40,83,04-05-18,56
-37.8701,142.7674,2018-05-04T04:44:40,78,04-05-18,51
-37.758,142.7719,2018-05-04T04:44:40,98,04-05-18,82
-37.7609,142.7722,2018-05-04T04:44:40,94,04-05-18,74
-36.5116,142.7813,2018-05-04T04:44:40,89,04-05-18,66
-36.4338,142.7829,2018-05-04T04:44:40,100,04-05-18,112
-36.803,142.7831,2018-05-04T04:44:40,92,04-05-18,70
-37.7505,142.785,2018-05-04T04:44:40,78,04-05-18,51
-36.5493,142.7953,2018-05-04T04:44:40,87,04-05-18,62
-36.6146,142.7966,2018-05-04T04:44:40,77,04-05-18,51
-36.4399,142.8025,2018-05-04T04:44:40,59,04-05-18,40
-36.4143,142.8066,2018-05-04T04:44:40,89,04-05-18,65
-37.0434,142.8088,2018-05-04T04:44:40,54,04-05-18,41
-36.049,142.8137,2018-05-04T04:44:40,65,04-05-18,42
-36.0399,142.8181,2018-05-04T04:44:40,60,04-05-18,40
-36.7153,142.8183,2018-05-04T04:44:40,99,04-05-18,86
-36.4207,142.8188,2018-05-04T04:44:40,67,04-05-18,43
-36.3295,142.82,2018-05-04T04:44:40,84,04-05-18,58
-36.8791,142.8211,2018-05-04T04:44:40,100,04-05-18,93
-36.7786,142.8233,2018-05-04T04:44:40,100,04-05-18,105
-36.7038,142.8257,2018-05-04T04:44:40,70,04-05-18,45
-36.7309,142.8268,2018-05-04T04:44:40,100,04-05-18,88
-36.882,142.8294,2018-05-04T04:44:40,92,04-05-18,70
-36.3739,142.8296,2018-05-04T04:44:40,78,04-05-18,51
-37.6403,142.8306,2018-05-04T04:44:40,74,04-05-18,48
-36.055,142.8339,2018-05-04T04:44:40,54,04-05-18,39
-37.6456,142.8362,2018-05-04T04:44:40,53,04-05-18,39
-37.5334,142.8363,2018-05-04T04:44:40,57,04-05-18,41
-36.3462,142.8366,2018-05-04T04:44:40,73,04-05-18,47
-37.5135,142.8375,2018-05-04T04:44:40,93,04-05-18,72
-36.2121,142.8381,2018-05-04T04:44:40,94,04-05-18,74
-36.8237,142.8384,2018-05-04T04:44:40,84,04-05-18,58
-36.8261,142.8401,2018-05-04T04:44:40,52,04-05-18,38
-36.334,142.8492,2018-05-04T04:44:40,62,04-05-18,41
-36.228,142.8497,2018-05-04T04:44:40,56,04-05-18,39
-36.2206,142.8519,2018-05-04T04:44:40,97,04-05-18,80
-36.7904,142.8521,2018-05-04T04:44:40,74,04-05-18,48
-36.788,142.8525,2018-05-04T04:44:40,86,04-05-18,61
-37.3466,142.8528,2018-05-04T04:44:40,66,04-05-18,43
-38.4395,142.8532,2018-05-04T00:30:50,77,04-05-18,50
-38.0132,142.8549,2018-05-04T00:28:30,88,04-05-18,73
-37.6143,142.8552,2018-05-04T00:25:30,76,04-05-18,49
-38.0148,142.8567,2018-05-04T00:25:30,87,04-05-18,71
-37.8412,142.8583,2018-05-04T00:25:10,100,04-05-18,87
-37.8429,142.8615,2018-05-04T00:25:00,96,04-05-18,78
-37.7177,142.8627,2018-05-04T00:24:50,61,04-05-18,41
-38.0233,142.8636,2018-05-04T00:24:50,94,04-05-18,103
-36.5454,142.8645,2018-05-03T04:12:40,100,03-05-18,96
-36.5039,142.8655,2018-05-03T04:09:50,74,03-05-18,48
-36.3557,142.8665,2018-05-03T04:09:40,79,03-05-18,52
-36.6088,142.8696,2018-05-03T04:09:40,100,03-05-18,115
-36.7593,142.8698,2018-05-03T04:09:20,92,03-05-18,69
-36.3441,142.87,2018-05-03T04:08:50,62,03-05-18,41
-36.3753,142.8706,2018-05-03T04:08:20,57,03-05-18,40
-36.3051,142.8706,2018-05-03T04:08:20,54,03-05-18,39
-36.3851,142.8724,2018-05-03T04:08:10,82,03-05-18,55
-36.7597,142.8753,2018-05-03T04:08:10,73,03-05-18,48
-35.4603,142.8771,2018-05-03T04:06:40,86,03-05-18,60
-36.7483,142.8775,2018-05-03T04:05:40,76,03-05-18,54
-36.0574,142.8786,2018-05-03T04:05:20,84,03-05-18,57
-36.1247,142.8794,2018-05-03T04:05:20,71,03-05-18,46
-36.3435,142.8802,2018-05-03T04:05:20,90,03-05-18,67
-36.6595,142.8819,2018-05-03T04:05:10,72,03-05-18,46
-36.0555,142.8822,2018-05-03T04:05:10,100,03-05-18,104
-37.5583,142.8832,2018-05-03T04:03:50,71,03-05-18,46
-36.4952,142.8859,2018-05-03T04:03:50,100,03-05-18,110
-36.1021,142.8861,2018-05-03T04:03:20,74,03-05-18,47
-36.6942,142.8867,2018-05-03T04:03:10,93,03-05-18,72
-36.1961,142.8885,2018-05-03T04:03:00,52,03-05-18,38
-36.3584,142.8928,2018-05-03T04:03:00,64,03-05-18,42
-36.3459,142.8935,2018-05-03T04:03:00,100,03-05-18,91
-36.6072,142.8947,2018-05-03T04:03:00,86,03-05-18,60
-36.3526,142.895,2018-05-03T04:02:50,72,03-05-18,47
-36.1603,142.8978,2018-05-03T04:02:40,59,03-05-18,40
-36.1267,142.8999,2018-05-03T04:02:40,68,03-05-18,44
-36.4046,142.9011,2018-05-03T04:02:40,93,03-05-18,73
-36.6612,142.9012,2018-05-03T04:02:40,76,03-05-18,50
-36.3891,142.9032,2018-05-03T04:02:30,68,03-05-18,44
-36.8763,142.9052,2018-05-03T04:02:20,68,03-05-18,44
-35.4619,142.9068,2018-05-03T04:02:20,58,03-05-18,40
-36.0594,142.9081,2018-05-03T04:02:20,96,03-05-18,79
-36.0576,142.9087,2018-05-03T04:02:20,100,03-05-18,94
-36.1614,142.9089,2018-05-03T04:02:20,72,03-05-18,47
-36.2549,142.9091,2018-05-03T04:02:20,69,03-05-18,44
-36.2531,142.91,2018-05-03T04:02:20,70,03-05-18,45
-36.1629,142.9103,2018-05-03T04:02:20,78,03-05-18,51
-36.3415,142.9113,2018-05-03T04:02:20,88,03-05-18,64
-36.3884,142.913,2018-05-03T04:02:20,65,03-05-18,42
-36.0106,142.9131,2018-05-03T04:02:20,73,03-05-18,47
-36.4173,142.9146,2018-05-03T04:02:20,84,03-05-18,58
-36.3973,142.9147,2018-05-03T04:02:20,76,03-05-18,49
-36.388,142.9159,2018-05-03T04:02:20,93,03-05-18,73
-36.081,142.9168,2018-05-03T04:02:20,85,03-05-18,60
-36.094,142.9198,2018-05-03T04:02:20,90,03-05-18,67
-36.0925,142.9226,2018-05-03T04:02:20,84,03-05-18,58
-36.1036,142.923,2018-05-03T04:02:20,87,03-05-18,63
-36.0205,142.9253,2018-05-03T04:02:20,71,03-05-18,46
-36.5153,142.9261,2018-05-03T04:02:20,77,03-05-18,50
-36.4969,142.9279,2018-05-03T04:02:20,51,03-05-18,39
-36.4936,142.9282,2018-05-03T04:02:20,72,03-05-18,46
-36.36,142.9286,2018-05-03T04:02:20,84,03-05-18,58
-36.4208,142.9301,2018-05-03T04:02:20,75,03-05-18,48
-36.5438,142.9318,2018-05-03T04:02:20,99,03-05-18,84
-36.3511,142.9354,2018-05-03T04:02:20,50,03-05-18,38
-36.7501,142.9382,2018-05-03T04:02:20,56,03-05-18,49
-36.6537,142.9408,2018-05-03T04:02:20,95,03-05-18,76
-36.2476,142.941,2018-05-03T04:02:20,55,03-05-18,39
-36.7124,142.9426,2018-05-03T04:02:20,71,03-05-18,46
-36.8691,142.9428,2018-05-03T04:02:20,79,03-05-18,53
-36.8781,142.9437,2018-05-03T04:02:20,78,03-05-18,51
-37.0908,142.9447,2018-05-03T04:02:20,71,03-05-18,46
-38.1917,142.947,2018-05-02T23:48:10,100,02-05-18,94
-38.1873,142.9505,2018-05-02T23:46:40,79,02-05-18,52
-38.1987,142.9509,2018-05-02T23:44:00,95,02-05-18,76
-38.1913,142.9519,2018-05-02T23:44:00,58,02-05-18,40
-38.2026,142.9536,2018-05-02T23:44:00,81,02-05-18,54
-36.3126,142.9562,2018-05-02T04:56:40,76,02-05-18,63
-36.309,142.958,2018-05-02T04:56:40,75,02-05-18,48
-36.3028,142.9591,2018-05-02T04:56:40,65,02-05-18,43
-34.339,142.9619,2018-05-02T00:36:40,63,02-05-18,41
-37.4786,142.9624,2018-05-02T00:36:40,70,02-05-18,45
-36.8725,142.965,2018-05-01T04:20:40,77,01-05-18,50
-36.9363,142.9671,2018-05-01T04:17:50,94,01-05-18,103
-36.3401,142.9716,2018-05-01T04:16:20,77,01-05-18,52
-36.2929,142.9722,2018-05-01T04:16:00,55,01-05-18,39
-36.1144,142.9724,2018-05-01T04:15:40,63,01-05-18,41
-36.0063,142.9735,2018-05-01T04:14:40,62,01-05-18,41
-36.2731,142.9739,2018-05-01T04:14:30,82,01-05-18,55
-36.9664,142.976,2018-05-01T04:14:30,82,01-05-18,55
-36.2913,142.9777,2018-05-01T04:14:20,80,01-05-18,54
-36.9303,142.978,2018-05-01T04:14:20,70,01-05-18,72
-36.9318,142.9781,2018-05-01T04:14:20,100,01-05-18,122
-36.3195,142.98,2018-05-01T04:14:20,83,01-05-18,77
-36.5839,142.981,2018-05-01T04:14:20,100,01-05-18,99
-36.5854,142.9811,2018-05-01T04:14:20,100,01-05-18,94
-36.3863,142.9823,2018-05-01T04:14:20,82,01-05-18,62
-36.3014,142.9843,2018-05-01T04:14:20,95,01-05-18,76
-36.3029,142.9848,2018-05-01T04:14:20,74,01-05-18,48
-36.2493,142.9849,2018-05-01T04:14:20,79,01-05-18,52
-36.1128,142.9859,2018-05-01T04:14:20,85,01-05-18,59
-36.9348,142.986,2018-05-01T04:14:20,87,01-05-18,117
-36.3332,142.9864,2018-04-29T04:33:00,87,29-04-18,90
-36.272,142.9874,2018-04-29T04:26:20,74,29-04-18,48
-36.3235,142.9882,2018-04-29T04:26:20,59,29-04-18,51
-36.5511,142.9892,2018-04-26T13:26:10,56,26-04-18,34
-36.6995,142.9892,2018-04-25T05:02:30,82,25-04-18,56
-36.7063,142.99,2018-04-25T04:57:30,54,25-04-18,39
-36.704,142.9903,2018-04-25T04:50:50,78,25-04-18,51
-36.1926,142.9925,2018-04-24T04:14:30,70,24-04-18,45
-37.6865,142.993,2018-04-24T04:09:50,66,24-04-18,50
-36.7621,142.9932,2018-04-24T04:08:30,72,24-04-18,47
-37.6505,142.9936,2018-04-24T04:08:30,68,24-04-18,44
-37.6775,142.994,2018-04-24T04:08:20,86,24-04-18,78
-36.8383,142.9949,2018-04-24T04:08:20,73,24-04-18,47
-37.6684,142.996,2018-04-24T04:08:20,94,24-04-18,108
-37.7105,142.9966,2018-04-24T04:08:20,77,24-04-18,56
-37.2142,142.9987,2018-04-23T23:56:20,55,23-04-18,39
-36.8373,142.9993,2018-04-23T12:55:00,100,23-04-18,50
-36.8299,142.9998,2018-04-23T12:50:50,91,23-04-18,43
-36.8357,143.0004,2018-04-23T12:50:40,100,23-04-18,55
-36.3045,143.0004,2018-04-23T05:13:00,74,23-04-18,48
-36.3114,143.0013,2018-04-23T05:04:30,68,23-04-18,44
-36.9077,143.0015,2018-04-23T05:03:40,88,23-04-18,64
-36.9111,143.0016,2018-04-23T05:03:10,93,23-04-18,72
-36.9175,143.0024,2018-04-23T05:03:10,77,23-04-18,50
-36.8147,143.0087,2018-04-23T05:03:00,74,23-04-18,48
-36.8679,143.0108,2018-04-23T05:02:50,59,23-04-18,40
-36.8081,143.0137,2018-04-23T05:02:50,70,23-04-18,45
-36.4188,143.015,2018-04-23T05:02:50,58,23-04-18,40
-37.5115,143.018,2018-04-23T05:02:50,99,23-04-18,86
-36.3094,143.0191,2018-04-23T05:02:50,78,23-04-18,51
-36.9521,143.0203,2018-04-23T05:02:50,73,23-04-18,47
-36.9454,143.0246,2018-04-23T05:02:50,73,23-04-18,47
-37.5181,143.0283,2018-04-23T05:02:50,100,23-04-18,101
-36.3066,143.0293,2018-04-23T05:02:50,81,23-04-18,54
-37.722,143.0307,2018-04-22T04:20:20,62,22-04-18,47
-37.732,143.0307,2018-04-22T04:20:20,87,22-04-18,62
-36.8871,143.0309,2018-04-20T04:44:20,84,20-04-18,58
-38.4685,143.0339,2018-04-20T04:36:00,59,20-04-18,40
-36.8922,143.0357,2018-04-20T04:34:10,60,20-04-18,40
-37.769,143.0385,2018-04-20T04:34:10,93,20-04-18,72
-36.0799,143.0393,2018-04-20T04:33:40,77,20-04-18,50
-36.0829,143.0435,2018-04-20T04:33:20,88,20-04-18,63
-36.1303,143.0437,2018-04-20T04:32:50,90,20-04-18,67
-37.7615,143.0438,2018-04-20T04:32:50,67,20-04-18,45
-36.8079,143.0453,2018-04-20T04:32:30,63,20-04-18,42
-37.7783,143.0462,2018-04-20T04:32:30,85,20-04-18,60
-36.8846,143.0462,2018-04-20T04:32:30,79,20-04-18,52
-37.2341,143.0466,2018-04-20T04:32:30,80,20-04-18,53
-36.9189,143.0472,2018-04-20T04:32:30,63,20-04-18,52
-36.1345,143.0494,2018-04-20T04:32:30,98,20-04-18,84
-36.9246,143.0507,2018-04-20T04:32:30,87,20-04-18,62
-36.085,143.053,2018-04-20T00:19:00,64,20-04-18,42
-38.1301,143.0535,2018-04-20T00:18:40,88,20-04-18,63
-37.7087,143.0545,2018-04-20T00:18:20,69,20-04-18,45
-36.5865,143.0549,2018-04-20T00:18:20,100,20-04-18,111
-36.8702,143.0551,2018-04-20T00:17:10,73,20-04-18,47
-36.1586,143.0552,2018-04-20T00:17:10,99,20-04-18,85
-37.8672,143.0558,2018-04-20T00:16:50,74,20-04-18,48
-36.5956,143.0572,2018-04-20T00:15:30,78,20-04-18,51
-37.2197,143.0574,2018-04-20T00:14:20,77,20-04-18,50
-36.5847,143.0582,2018-04-20T00:14:10,96,20-04-18,78
-37.6997,143.0587,2018-04-20T00:13:40,89,20-04-18,64
-37.932,143.0588,2018-04-20T00:13:30,61,20-04-18,50
-36.6407,143.0589,2018-04-20T00:13:10,76,20-04-18,50
-36.1569,143.0592,2018-04-20T00:13:00,63,20-04-18,41
-36.6363,143.062,2018-04-20T00:13:00,54,20-04-18,40
-37.2212,143.0658,2018-04-20T00:12:50,76,20-04-18,49
-36.7388,143.0672,2018-04-19T13:23:10,80,19-04-18,39
-36.7498,143.0674,2018-04-19T13:18:20,83,19-04-18,40
-36.759,143.0689,2018-04-19T13:15:10,81,19-04-18,39
-37.7021,143.0704,2018-04-19T13:15:10,88,19-04-18,42
-35.9187,143.0705,2018-04-19T03:54:50,79,19-04-18,52
-37.4385,143.0741,2018-04-19T03:54:40,60,19-04-18,44
-36.5123,143.0782,2018-04-19T03:54:40,79,19-04-18,53
-36.8515,143.0783,2018-04-19T03:54:20,71,19-04-18,46
-37.8934,143.081,2018-04-19T03:54:00,73,19-04-18,51
-36.5125,143.0825,2018-04-19T03:53:20,87,19-04-18,62
-37.175,143.0852,2018-04-19T03:52:40,51,19-04-18,40
-38.0771,143.0869,2018-04-19T03:52:30,52,19-04-18,38
-37.876,143.0869,2018-04-19T03:52:10,89,19-04-18,65
-36.1546,143.0882,2018-04-19T03:52:10,88,19-04-18,74
-36.5104,143.0889,2018-04-19T03:52:10,88,19-04-18,64
-37.4756,143.0895,2018-04-19T03:52:00,72,19-04-18,46
-37.9091,143.0907,2018-04-19T03:52:00,87,19-04-18,70
-36.5107,143.092,2018-04-19T03:51:50,84,19-04-18,58
-36.9199,143.093,2018-04-19T03:51:50,82,19-04-18,56
-36.0064,143.0938,2018-04-19T03:51:20,63,19-04-18,41
-36.1559,143.0946,2018-04-19T03:51:20,80,19-04-18,66
-35.9326,143.0967,2018-04-19T03:51:10,57,19-04-18,42
-36.3735,143.098,2018-04-19T03:50:50,86,19-04-18,61
-36.2724,143.0987,2018-04-19T03:50:50,60,19-04-18,44
-37.9071,143.102,2018-04-19T03:50:40,100,19-04-18,88
-38.0229,143.1034,2018-04-19T03:50:40,73,19-04-18,47
-36.0047,143.1057,2018-04-19T03:50:30,64,19-04-18,42
-38.1403,143.1062,2018-04-19T03:50:30,84,19-04-18,58
-38.0171,143.1077,2018-04-19T03:50:30,77,19-04-18,51
-37.6841,143.108,2018-04-19T03:50:30,58,19-04-18,40
-37.3902,143.1093,2018-04-19T03:50:30,100,19-04-18,98
-37.7856,143.1093,2018-04-19T03:50:30,67,19-04-18,43
-37.5027,143.1111,2018-04-19T03:50:30,100,19-04-18,95
-37.5043,143.113,2018-04-19T03:50:30,100,19-04-18,93
-37.4854,143.1153,2018-04-19T03:50:30,64,19-04-18,44
-37.4737,143.1175,2018-04-19T03:50:30,67,19-04-18,43
-37.2166,143.1189,2018-04-19T03:50:30,50,19-04-18,38
-36.9733,143.1197,2018-04-19T03:50:30,57,19-04-18,40
-36.6141,143.1201,2018-04-19T03:50:30,78,19-04-18,57
-36.914,143.122,2018-04-19T03:50:30,88,19-04-18,64
-36.6217,143.1222,2018-04-19T03:50:30,75,19-04-18,49
-36.634,143.1229,2018-04-19T03:50:30,73,19-04-18,47
-36.3631,143.123,2018-04-19T03:50:30,73,19-04-18,53
-36.309,143.123,2018-04-19T03:50:30,64,19-04-18,42
-36.1964,143.1232,2018-04-19T03:50:30,93,19-04-18,72
-35.9316,143.1236,2018-04-19T03:50:30,84,19-04-18,58
-35.9197,143.1244,2018-04-19T03:50:30,85,19-04-18,59
-36.6801,143.1275,2018-04-19T01:17:50,65,19-04-18,48
-36.6778,143.1297,2018-04-19T01:11:50,76,19-04-18,49
-36.6756,143.1305,2018-04-19T01:07:10,63,19-04-18,57
-36.9654,143.1324,2018-04-18T04:57:10,69,18-04-18,44
-38.0631,143.1328,2018-04-18T04:56:30,68,18-04-18,46
-37.4514,143.1335,2018-04-18T04:56:20,86,18-04-18,61
-37.6646,143.1338,2018-04-18T04:55:00,82,18-04-18,56
-36.6707,143.1352,2018-04-18T04:54:50,78,18-04-18,51
-36.5223,143.136,2018-04-18T04:54:40,70,18-04-18,45
-37.4022,143.1385,2018-04-18T04:54:40,69,18-04-18,45
-37.6397,143.1388,2018-04-18T04:54:40,91,18-04-18,68
-36.4469,143.14,2018-04-18T04:54:40,69,18-04-18,45
-37.7893,143.1431,2018-04-18T04:54:20,58,18-04-18,40
-37.0135,143.1444,2018-04-18T04:54:00,69,18-04-18,44
-37.4983,143.1445,2018-04-18T04:53:20,62,18-04-18,48
-37.6267,143.145,2018-04-18T04:53:00,90,18-04-18,66
-36.6204,143.1458,2018-04-18T04:52:20,86,18-04-18,60
-38.1187,143.146,2018-04-18T04:52:10,76,18-04-18,50
-38.1665,143.1462,2018-04-18T04:52:00,100,18-04-18,124
-37.8077,143.1486,2018-04-18T04:52:00,85,18-04-18,59
-37.3526,143.1487,2018-04-18T04:51:50,75,18-04-18,49
-36.7422,143.1494,2018-04-18T04:51:50,66,18-04-18,48
-37.579,143.1498,2018-04-18T04:51:40,55,18-04-18,39
-36.3585,143.1512,2018-04-18T04:51:40,72,18-04-18,47
-36.5871,143.1517,2018-04-18T04:51:40,93,18-04-18,72
-36.6665,143.1522,2018-04-18T04:51:30,77,18-04-18,50
-36.1048,143.154,2018-04-18T04:51:30,80,18-04-18,53
-36.2618,143.1554,2018-04-18T04:51:30,89,18-04-18,65
-37.7208,143.1556,2018-04-18T04:51:30,82,18-04-18,58
-36.6828,143.1564,2018-04-18T04:51:30,90,18-04-18,66
-36.807,143.1585,2018-04-18T04:51:30,63,18-04-18,41
-37.1286,143.1587,2018-04-18T04:51:30,74,18-04-18,48
-37.4843,143.1601,2018-04-18T04:51:30,89,18-04-18,66
-34.9057,143.1602,2018-04-18T04:51:30,68,18-04-18,51
-37.9881,143.1604,2018-04-18T04:51:30,66,18-04-18,43
-37.136,143.1606,2018-04-18T04:51:20,68,18-04-18,44
-36.8299,143.1619,2018-04-18T04:51:20,82,18-04-18,56
-36.9912,143.1632,2018-04-18T04:51:20,81,18-04-18,55
-37.7349,143.1633,2018-04-18T04:51:20,79,18-04-18,53
-37.8051,143.1637,2018-04-18T04:51:20,73,18-04-18,47
-38.0427,143.1666,2018-04-18T04:51:20,78,18-04-18,56
-36.381,143.1668,2018-04-18T04:50:20,80,18-04-18,53
-37.7905,143.1675,2018-04-18T04:50:10,74,18-04-18,47
-37.7194,143.1682,2018-04-18T04:49:50,70,18-04-18,45
-37.1262,143.1693,2018-04-18T04:49:50,88,18-04-18,63
-38.1536,143.1706,2018-04-18T04:49:50,77,18-04-18,50
-35.7866,143.1716,2018-04-18T04:49:00,59,18-04-18,46
-37.0411,143.175,2018-04-18T04:49:00,77,18-04-18,51
-37.7303,143.1764,2018-04-18T04:49:00,71,18-04-18,46
-36.925,143.1768,2018-04-18T04:49:00,57,18-04-18,41
-37.9049,143.1774,2018-04-18T04:48:30,59,18-04-18,47
-36.1581,143.179,2018-04-18T04:48:30,65,18-04-18,43
-36.9045,143.179,2018-04-18T04:48:20,100,18-04-18,113
-37.6593,143.1806,2018-04-18T04:48:20,83,18-04-18,56
-36.2851,143.1811,2018-04-18T04:48:20,88,18-04-18,64
-36.5577,143.1818,2018-04-18T04:48:10,88,18-04-18,64
-37.7751,143.1827,2018-04-18T04:48:10,86,18-04-18,61
-37.7274,143.183,2018-04-18T04:48:10,94,18-04-18,73
-37.6964,143.1831,2018-04-18T04:48:10,91,18-04-18,69
-36.7448,143.1836,2018-04-18T04:48:10,85,18-04-18,59
-37.6868,143.1847,2018-04-18T04:48:10,59,18-04-18,40
-36.9206,143.1849,2018-04-18T04:48:10,73,18-04-18,47
-38.0509,143.185,2018-04-18T04:48:10,98,18-04-18,82
-36.1021,143.1858,2018-04-18T04:48:10,52,18-04-18,42
-37.9284,143.186,2018-04-18T04:48:10,92,18-04-18,70
-37.1216,143.1877,2018-04-18T04:48:10,79,18-04-18,52
-37.6674,143.1899,2018-04-18T04:47:40,65,18-04-18,42
-37.7181,143.1906,2018-04-18T04:47:20,62,18-04-18,41
-37.5701,143.1906,2018-04-18T04:47:20,100,18-04-18,94
-37.7785,143.1931,2018-04-18T04:46:50,64,18-04-18,43
-37.4322,143.1935,2018-04-18T04:46:50,69,18-04-18,45
-37.8025,143.195,2018-04-18T04:46:40,77,18-04-18,50
-36.526,143.1971,2018-04-18T04:46:40,63,18-04-18,42
-37.7134,143.1978,2018-04-18T04:46:30,85,18-04-18,59
